"nasc","nasc.rsn","NBA All-Star Challenge","1612","nba-all-star-challenge"
"nasc","nasc.rsn","NBA All-Star Challenge","1613","nba-all-star-challenge"
"nawo","nawo.rsn","Naruhodo The World","1681","naruhodo-the-world"
"nba97","nba97.rsn","NBA Live '97","1633","nba-live-97"
"nba97","nba97.rsn","NBA Live '97","1634","nba-live-97"
"nba98","nba98.rsn","NBA Live '98","1635","nba-live-98"
"nbah","nbah.rsn","NBA Hang Time","1616","nba-hang-time"
"nbah","nbah.rsn","NBA Hang Time","1617","nba-hang-time"
"nbh","nbh.rsn","Nobunaga no Yabou Haouden","1727","nobunaga-no-yabou-haouden"
"ncaaf","ncaaf.rsn","NCAA Football","1644","ncaa-football"
"ncab","ncab.rsn","NCAA Basketball","1640","super-dunk-shot"
"ncab","ncab.rsn","NCAA Basketball","1641","super-dunk-shot"
"ncab","ncab.rsn","NCAA Basketball","1642","super-dunk-shot"
"ncb","ncb.rsn","Natsuki Crisis Battle","1682","natsuki-crisis-battle"
"ne","ne.rsn","No Escape","1725","no-escape"
"neu","neu.rsn","Neugier","1686","neugier-umi-to-kaze-no-koudou"
"nf","nf.rsn","Nosferatu","1734","nosferatu"
"nf","nf.rsn","Nosferatu","1735","nosferatu"
"nffb","nffb.rsn","NCAA Final Four Basketball","1643","ncaa-final-four-basketball"
"nhlsc","nhlsc.rsn","NHL Stanley Cup","1671","nhl-stanley-cup"
"nigel","nigel.rsn","Nigel Mansell's World Championship Racing","1704","nigel-mansells-f1-challenge"
"nigel","nigel.rsn","Nigel Mansell's World Championship Racing","1705","nigel-mansells-f1-challenge"
"nigel","nigel.rsn","Nigel Mansell's World Championship Racing","1706","nigel-mansells-f1-challenge"
"nigel","nigel.rsn","Nigel Mansell's World Championship Racing","1707","nigel-mansells-f1-challenge"
"nikk","nikk.rsn","Nontan to Issyo Kuru Kuru Puzzle","1733","nontan-to-issho-kuru-kuru-puzzle"
"njte","njte.rsn","NBA Jam Tournament Edition","1623","nba-jam-tournament-edition"
"njte","njte.rsn","NBA Jam Tournament Edition","1624","nba-jam-tournament-edition"
"njte","njte.rsn","NBA Jam Tournament Edition","1625","nba-jam-tournament-edition"
"njte","njte.rsn","NBA Jam Tournament Edition","1626","nba-jam-tournament-edition"
"nl","nl.rsn","Nage Libre","1674","nage-libre-seijaku-no-suishin"
"nnk","nnk.rsn","Asameshimae Nyanko","135","asameshimae-nyanko"
"npmp","npmp.rsn","Nintendo Power Menu Program","1718","nintendo-power-menu-program"
"npmp","npmp.rsn","Nintendo Power Menu Program","1719","nintendo-power-menu-program"
"nqc96","nqc96.rsn","NFL Quarterback Club '96","1654","nfl-quarterback-club-96"
"nqc96","nqc96.rsn","NFL Quarterback Club '96","1655","nfl-quarterback-club-96"
"nqc96","nqc96.rsn","NFL Quarterback Club '96","1656","nfl-quarterback-club-96"
"nqc96","nqc96.rsn","NFL Quarterback Club '96","1657","nfl-quarterback-club-96"
"nqr","nqr.rsn","Network Q Rally","1685","network-q-rally"
"nrbb","nrbb.rsn","Nolan Ryan's Baseball","1731","super-stadium"
"nspk","nspk.rsn","Nangoku Syonen Papuwa Kun","1680","nangoku-shounen-papuwa-kun"
"ntbh","ntbh.rsn","Nekketsu Tairiku Burning Heroes","1684","nekketsu-tairiku-burning-heroes"
"nump","nump.rsn","Numbers Paradise","1736","numbers-paradise"
"nutz","nutz.rsn","Mr. Nutz","1586","mr-nutz"
"nutz","nutz.rsn","Mr. Nutz","1587","mr-nutz"
"nutz","nutz.rsn","Mr. Nutz","1588","mr-nutz"
"nutz","nutz.rsn","Mr. Nutz","1589","mr-nutz"
"ny","ny.rsn","New Yatterman","1693","new-yatterman-nan-dai-kan-dai-yajirobee"
"oampg","oampg.rsn","Okamoto Ayako to Match Play Golf","1744","okamoto-ayako-to-match-play-golf-ko-olina-golf-club-in-hawaii"
"obi","obi.rsn","Obitus","1738","obitus"
"ogre","ogre.rsn","Ogre Battle","493","densetsu-no-ogre-battle-the-march-of-the-black-queen"
"ogre","ogre.rsn","Ogre Battle","494","densetsu-no-ogre-battle-the-march-of-the-black-queen"
"ogre","ogre.rsn","Ogre Battle","1743","densetsu-no-ogre-battle-the-march-of-the-black-queen"
"ogs","ogs.rsn","Otogirisou","1767","otogirisou"
"okutg","okutg.rsn","Super Okuman Tyoja Game","2673","super-okuman-chouja-game-the-game-of-billionaire"
"olb","olb.rsn","Operation Logic Bomb","1757","ikari-no-yousai"
"olb","olb.rsn","Operation Logic Bomb","1758","ikari-no-yousai"
"olim","olim.rsn","Olivia no Mystery ","1745","olivias-mystery"
"onc","onc.rsn","Otoboke Ninja Colosseum","1766","otoboke-ninja-colosseum"
"ool","ool.rsn","O-chan no Oekaki Logic","1737","ouchan-no-oekaki-logic"
"osbs","osbs.rsn","Oraga Land Shusai","1760","oraga-land-shusai-best-farmer-shuukaku-sai"
"osbs","osbs.rsn","Oraga Land Shusai","1761","oraga-land-shusai-best-farmer-shuukaku-sai"
"oscar","oscar.rsn","Oscar","1762","oscar"
"oscar","oscar.rsn","Oscar","1763","oscar"
"osg","osg.rsn","Olympic Summer Games","1746","olympic-summer-games-96"
"osg","osg.rsn","Olympic Summer Games","1747","olympic-summer-games-96"
"othnd","othnd.rsn","Operation Thunderbolt","1759","operation-thunderbolt"
"othw","othw.rsn","Othello World","1765","othello-world"
"otld","otld.rsn","Outlander","1773","outlander"
"otld","otld.rsn","Outlander","1774","outlander"
"paca","paca.rsn","Pac-Attack","1785","pac-attack"
"paca","paca.rsn","Pac-Attack","1786","pac-attack"
"page","page.rsn","Pagemaster","1815","the-pagemaster"
"page","page.rsn","Pagemaster","1816","the-pagemaster"
"page","page.rsn","Pagemaster","1817","the-pagemaster"
"pam","pam.rsn","Packy and Marlon","1814","packy-marlon"
"pbgl","pbgl.rsn","Pebble Beach Golf Links","2994","new-3d-golf-simulation-pebble-beach-no-hatou"
"pbgl","pbgl.rsn","Pebble Beach Golf Links","2995","new-3d-golf-simulation-pebble-beach-no-hatou"
"pd","pd.rsn","Parodius Da!","1839","parodius-da-shinwa-kara-owarai-he"
"pdw","pdw.rsn","Pirates of Dark Water","1877","the-pirates-of-dark-water"
"pdw","pdw.rsn","Pirates of Dark Water","1878","the-pirates-of-dark-water"
"pdw","pdw.rsn","Pirates of Dark Water","1879","the-pirates-of-dark-water"
"pga96","pga96.rsn","PGA Tour '96","1780","pga-tour-96"
"pga96","pga96.rsn","PGA Tour '96","1781","pga-tour-96"
"pgae","pgae.rsn","PGA European Tour","1778","pga-european-tour"
"pgae","pgae.rsn","PGA European Tour","1779","pga-european-tour"
"pgat","pgat.rsn","PGA Tour Golf","1782","pga-tour-golf"
"pgat","pgat.rsn","PGA Tour Golf","1783","pga-tour-golf"
"pgat","pgat.rsn","PGA Tour Golf","1784","pga-tour-golf"
"phlnx","phlnx.rsn","Phalanx","1842","phalanx-the-enforce-fighter-a-144"
"phlnx","phlnx.rsn","Phalanx","1843","phalanx-the-enforce-fighter-a-144"
"phlnx","phlnx.rsn","Phalanx","1844","phalanx-the-enforce-fighter-a-144"
"phlnx","phlnx.rsn","Phalanx","1845","phalanx-the-enforce-fighter-a-144"
"pi","pi.rsn","Power Instinct","1920","gouketuji-ichizoku"
"pi","pi.rsn","Power Instinct","1921","gouketuji-ichizoku"
"piki","piki.rsn","Pikiinya!","1860","pikiinya"
"pink","pink.rsn","Pink Goes to Hollywood","1870","pink-panther-in-pink-goes-to-hollywood"
"pink","pink.rsn","Pink Goes to Hollywood","1871","pink-panther-in-pink-goes-to-hollywood"
"pink","pink.rsn","Pink Goes to Hollywood","1872","pink-panther-in-pink-goes-to-hollywood"
"pino","pino.rsn","Pinocchio","1873","pinocchio"
"pino","pino.rsn","Pinocchio","1874","pinocchio"
"pino","pino.rsn","Pinocchio","1875","pinocchio"
"pipe","pipe.rsn","Pipe Dream","1876","pipe-dream"
"plok","plok.rsn","Plok!","1887","plok"
"plok","plok.rsn","Plok!","1888","plok"
"plok","plok.rsn","Plok!","1889","plok"
"plok","plok.rsn","Plok!","1890","plok"
"plok","plok.rsn","Plok!","1891","plok"
"plr","plr.rsn","Power Lode Runner","1922","power-lode-runner"
"pman","pman.rsn","Prehistorik Man","1934","p-man"
"pman","pman.rsn","Prehistorik Man","1935","p-man"
"pmh","pmh.rsn","Pachinko Maruhi Hisshouhou","1804","pachinko-maruhi-hisshouhou"
"pmk2","pmk2.rsn","Pro Mahjong Kiwame 2","1955","pro-mahjong-kiwame-2"
"pmk2","pmk2.rsn","Pro Mahjong Kiwame 2","1956","pro-mahjong-kiwame-2"
"pmk3","pmk3.rsn","Pro Mahjong Kiwame 3","1957","pro-mahjong-kiwame-3"
"pmv","pmv.rsn","Power Moves","1923","power-athlete"
"pns","pns.rsn","Pop'n Smash!!","948","heisei-inu-monogatari-bow-popn-smash"
"pnt","pnt.rsn","Pac-in-Time","1791","pac-in-time"
"pnt","pnt.rsn","Pac-in-Time","1792","pac-in-time"
"pnt","pnt.rsn","Pac-in-Time","1793","pac-in-time"
"pnt","pnt.rsn","Pac-in-Time","1794","pac-in-time"
"pnyw","pnyw.rsn","Panic in Nakayoshi World","1820","panic-in-nakayoshi-world"
"pop2","pop2.rsn","Prince of Persia 2","1943","prince-of-persia-2-the-shadow-the-flame"
"pop2","pop2.rsn","Prince of Persia 2","1944","prince-of-persia-2-the-shadow-the-flame"
"popfm","popfm.rsn","Popful Mail","1907","popful-mail"
"poth","poth.rsn","Power of the Hired","1931","power-of-the-hired"
"pow94","pow94.rsn","Jikkyou Powerful Pro Yakyuu '94","1118","jikkyou-powerful-pro-yakyuu-94"
"powdr","powdr.rsn","Power Drive","1919","power-drive"
"pph","pph.rsn","Popoitto Hebereke","1908","popoitto-hebereke"
"pphh","pphh.rsn","Porky Pig's Haunted Holiday","1915","porky-pigs-haunted-holiday"
"pphh","pphh.rsn","Porky Pig's Haunted Holiday","1916","porky-pigs-haunted-holiday"
"pphh","pphh.rsn","Porky Pig's Haunted Holiday","1917","porky-pigs-haunted-holiday"
"ppnw","ppnw.rsn","Poi Poi Ninja World","1898","poi-poi-ninja-world"
"prage","prage.rsn","Primal Rage","1936","primal-rage"
"prage","prage.rsn","Primal Rage","1937","primal-rage"
"prage","prage.rsn","Primal Rage","1938","primal-rage"
"prmn","prmn.rsn","Princess Minerva","1946","princess-minerva"
"proq","proq.rsn","Pro Quarterback","1960","pro-quarterback"
"prz","prz.rsn","Power Rangers Zeo - Battle Racers","1927","power-rangers-zeo-battle-racers"
"prz","prz.rsn","Power Rangers Zeo - Battle Racers","1928","power-rangers-zeo-battle-racers"
"psh","psh.rsn","Pro Sport Hockey","1962","usa-ice-hockey"
"psq","psq.rsn","Putty Squad","1971","putty-squad"
"psycho","psycho.rsn","Psycho Dream","1966","psycho-dream"
"ptws","ptws.rsn","Pilotwings","1861","pilotwings"
"ptws","ptws.rsn","Pilotwings","1862","pilotwings"
"ptws","ptws.rsn","Pilotwings","1863","pilotwings"
"push","push.rsn","Pushover","1967","push-over"
"push","push.rsn","Pushover","1968","push-over"
"push","push.rsn","Pushover","1969","push-over"
"pwrmg","pwrmg.rsn","Powermonger","1932","power-monger-mashou-no-bouryaku"
"pwrmg","pwrmg.rsn","Powermonger","1933","power-monger-mashou-no-bouryaku"
"pynps","pynps.rsn","Pro Yakyuu Nettou Puzzle Stadium","1963","pro-yakyuu-nettou-puzzle-stadium"
"pynps","pynps.rsn","Pro Yakyuu Nettou Puzzle Stadium","1964","pro-yakyuu-nettou-puzzle-stadium"
"qb3","qb3.rsn","Q*bert 3","1976","q-bert-3"
"qb3","qb3.rsn","Q*bert 3","1977","q-bert-3"
"r2","r2.rsn","Rendering Ranger","2019","rendering-ranger-r2"
"raced","raced.rsn","Race Drivin'","1987","race-drivin"
"raced","raced.rsn","Race Drivin'","1988","race-drivin"
"ramp","ramp.rsn","Rampart","1995","rampart"
"rapbb","rapbb.rsn","Rap Basketball","2005","rap-basketball"
"rarm","rarm.rsn","Ruin Arm","2083","ruin-arm"
"rbb","rbb.rsn","Riddick Bowe Boxing","2028","riddick-bowe-boxing"
"rbb","rbb.rsn","Riddick Bowe Boxing","2029","riddick-bowe-boxing"
"rbi","rbi.rsn","Super RBI Baseball","2708","super-rbi-baseball"
"rcmb","rcmb.rsn","Roger Clemens' MVP Baseball","2067","roger-clemens-mvp-baseball"
"rcmb","rcmb.rsn","Roger Clemens' MVP Baseball","2068","roger-clemens-mvp-baseball"
"rcmb","rcmb.rsn","Roger Clemens' MVP Baseball","2069","roger-clemens-mvp-baseball"
"rcmb","rcmb.rsn","Roger Clemens' MVP Baseball","2070","roger-clemens-mvp-baseball"
"rcop3","rcop3.rsn","Robocop 3","2046","robocop-3"
"rcop3","rcop3.rsn","Robocop 3","2047","robocop-3"
"rdn","rdn.rsn","Raiden Densetsu","1992","raiden-densetsu"
"realm","realm.rsn","Realm","2007","realm"
"realm","realm.rsn","Realm","2008","realm"
"revx","revx.rsn","Revolution X","2023","revolution-x"
"revx","revx.rsn","Revolution X","2024","revolution-x"
"revx","revx.rsn","Revolution X","2025","revolution-x"
"revx","revx.rsn","Revolution X","2026","revolution-x"
"rhi95","rhi95.rsn","RHI Roller Hockey '95","1984","rhi-roller-hockey-95"
"ring","ring.rsn","Boxing Legends of the Ring","271","the-ring-final-knockout"
"ring","ring.rsn","Boxing Legends of the Ring","272","the-ring-final-knockout"
"rj","rj.rsn","Rap Jam","2006","rap-jam-volume-one"
"rkdb","rkdb.rsn","Rokudenashi Blues","2071","rokudenashi-blues-taiketsu-tokyo-shitennou"
"rmcg","rmcg.rsn","Ranma Nibunnoichi - Chonai Gekitou Hen","2002","ranma-12-chounai-gekitou-hen"
"rmoj","rmoj.rsn","Ranma Nibunnoichi - Ougi Jaanken","2004","ranma-12-ougi-jaanken"
"rnh","rnh.rsn","Rudra no Hihou","2082","rudra-no-hihou"
"rnk","rnk.rsn","Art of Fighting","131","ryuuko-no-ken"
"rnk","rnk.rsn","Art of Fighting","132","ryuuko-no-ken"
"rodd","rodd.rsn","Return of Double Dragon","2021","return-of-double-dragon"
"rotr","rotr.rsn","Rise of the Robots","2033","rise-of-the-robots"
"rotr","rotr.rsn","Rise of the Robots","2034","rise-of-the-robots"
"rotr","rotr.rsn","Rise of the Robots","2035","rise-of-the-robots"
"rotr","rotr.rsn","Rise of the Robots","2036","rise-of-the-robots"
"rpmr","rpmr.rsn","RPM Racing","1982","radical-psycho-machine-racing"
"rpmr","rpmr.rsn","RPM Racing","1983","radical-psycho-machine-racing"
"rr4w","rr4w.rsn","Road Riot 4WD","2039","road-riot-4wd"
"rr4w","rr4w.rsn","Road Riot 4WD","2040","road-riot-4wd"
"rr4w","rr4w.rsn","Road Riot 4WD","2041","road-riot-4wd"
"rres","rres.rsn","Rex Ronan","2027","rex-ronan-experimental-surgeon"
"rrex","rrex.rsn","Radical Rex","1989","radical-rex"
"rrex","rrex.rsn","Radical Rex","1990","radical-rex"
"rrex","rrex.rsn","Radical Rex","1991","radical-rex"
"rrod","rrod.rsn","Rocky Rodent","2065","nitro-punks-might-heads"
"rrod","rrod.rsn","Rocky Rodent","2066","nitro-punks-might-heads"
"rs2","rs2.rsn","Romancing SaGa 2","2077","romancing-saga-2"
"rs3","rs3.rsn","Romancing SaGa 3","2078","romancing-saga-3"
"rs3","rs3.rsn","Romancing SaGa 3","2079","romancing-saga-3"
"rs3","rs3.rsn","Romancing SaGa 3","2080","romancing-saga-3"
"rt","rt.rsn","Rocketeer","49","the-adventures-of-the-rocketeer"
"rt","rt.rsn","Rocketeer","2055","the-adventures-of-the-rocketeer"
"rt3","rt3.rsn","R-Type 3","1978","r-type-3-the-third-lightning"
"rt3","rt3.rsn","R-Type 3","1979","r-type-3-the-third-lightning"
"rt3","rt3.rsn","R-Type 3","1980","r-type-3-the-third-lightning"
"rt3","rt3.rsn","R-Type 3","1981","r-type-3-the-third-lightning"
"rtrek","rtrek.rsn","Robotrek","2050","slap-stick"
"run","run.rsn","Run Saber","2084","run-saber"
"run","run.rsn","Run Saber","2085","run-saber"
"s8h","s8h.rsn","Suzuka 8 Hours","2806","suzuka-8-hours"
"s8h","s8h.rsn","Suzuka 8 Hours","2807","suzuka-8-hours"
"sace","sace.rsn","Space Ace","2305","space-ace"
"sace","sace.rsn","Space Ace","2306","space-ace"
"sace","sace.rsn","Space Ace","2307","space-ace"
"sace","sace.rsn","Space Ace","2308","space-ace"
"sad2","sad2.rsn","Super Air Diver 2","2425","super-air-diver-2"
"samu","samu.rsn","Samurai Shodown","2131","samurai-spirits"
"samu","samu.rsn","Samurai Shodown","2132","samurai-spirits"
"sana2","sana2.rsn","Sansara Naga 2","2130","sansara-naga-2"
"sans","sans.rsn","Sanrio Shanghai","2142","sanrio-shanghai"
"sb","sb.rsn","Soul Blazer","2300","soul-blader"
"sb","sb.rsn","Soul Blazer","2301","soul-blader"
"sb","sb.rsn","Soul Blazer","2302","soul-blader"
"sb","sb.rsn","Soul Blazer","2303","soul-blader"
"sb2","sb2.rsn","Super Big 2","3324","super-big-2"
"sb20","sb20.rsn","Super Baseball 2020","2","2020-super-baseball"
"sb20","sb20.rsn","Super Baseball 2020","3","2020-super-baseball"
"sbb","sbb.rsn","Super Buster Bros.","2477","super-pang"
"sbb","sbb.rsn","Super Buster Bros.","2478","super-pang"
"sbb","sbb.rsn","Super Buster Bros.","2479","super-pang"
"sbf2","sbf2.rsn","Super Back to the Future 2","2433","super-back-to-the-future-2"
"sbk","sbk.rsn","Super Bikkuriman","2451","super-bikkuriman"
"sbl2","sbl2.rsn","Super Bases Loaded 2","2439","super-3d-baseball"
"sbl3","sbl3.rsn","Super Bases Loaded 3","2437","super-moero-pro-yakyuu"
"sbl3","sbl3.rsn","Super Bases Loaded 3","2438","super-moero-pro-yakyuu"
"sblm2","sblm2.rsn","Sonic Blastman 2","2287","sonic-blast-man-2"
"sblm2","sblm2.rsn","Sonic Blastman 2","2288","sonic-blast-man-2"
"sbm3","sbm3.rsn","Super Bomberman 3","2467","super-bomberman-3"
"sbm3","sbm3.rsn","Super Bomberman 3","2468","super-bomberman-3"
"sbm3","sbm3.rsn","Super Bomberman 3","2469","super-bomberman-3"
"sbm4","sbm4.rsn","Super Bomberman 4","2470","super-bomberman-4"
"sbom","sbom.rsn","Super Bombliss","2473","super-bombliss"
"sbowl","sbowl.rsn","Super Bowling","2475","super-bowling"
"sbowl","sbowl.rsn","Super Bowling","2476","super-bowling"
"sbr2","sbr2.rsn","Syutoko Battle Racing 2","601","drift-king-shutokou-battle-2-tsuchiya-keiichi-and-bandou-masaaki"
"sbs","sbs.rsn","Super Battleship","2441","super-battleship"
"sbs","sbs.rsn","Super Battleship","2442","super-battleship"
"sbtk2","sbtk2.rsn","Super Battletank 2","2447","super-battletank-2"
"sbtk2","sbtk2.rsn","Super Battletank 2","2448","super-battletank-2"
"sbtk2","sbtk2.rsn","Super Battletank 2","2449","super-battletank-2"
"sbtk2","sbtk2.rsn","Super Battletank 2","2450","super-battletank-2"
"sbup","sbup.rsn","Super Batter Up","2440","super-famista"
"scas2","scas2.rsn","Super Casino 2","2484","super-casino-2"
"schq","schq.rsn","Super Chase H.Q.","2488","super-hq-criminal-chaser"
"schq","schq.rsn","Super Chase H.Q.","2489","super-hq-criminal-chaser"
"sck","sck.rsn","Shin Chou Kouki","2212","nobunaga-kou-ki"
"sd2","sd2.rsn","Secret of Mana","2155","seiken-densetsu-2"
"sd2","sd2.rsn","Secret of Mana","2156","seiken-densetsu-2"
"sd2","sd2.rsn","Secret of Mana","2157","seiken-densetsu-2"
"sd2","sd2.rsn","Secret of Mana","2158","seiken-densetsu-2"
"sd2","sd2.rsn","Secret of Mana","2159","seiken-densetsu-2"
"sd2","sd2.rsn","Secret of Mana","2160","seiken-densetsu-2"
"sd3","sd3.rsn","Seiken Densetsu 3","2164","seiken-densetsu-3"
"sd3","sd3.rsn","Seiken Densetsu 3","2165","seiken-densetsu-3"
"sdd","sdd.rsn","Super Double Dragon","2509","return-of-double-dragon"
"sdd","sdd.rsn","Super Double Dragon","2510","return-of-double-dragon"
"sdd","sdd.rsn","Super Double Dragon","2511","return-of-double-dragon"
"sdf1g","sdf1g.rsn","SD F-1 Grand Prix","2092","sd-f-1-grand-prix"
"sdf1g","sdf1g.rsn","SD F-1 Grand Prix","2093","sd-f-1-grand-prix"
"sdggn","sdggn.rsn","SD Gundam G-Next","2095","sd-gundam-gnext"
"sdggx","sdggx.rsn","SD Gundam GX","2096","sd-gundam-gx"
"sdgv","sdgv.rsn","SD Kidou Senshi Gundam V","2107","sd-kidou-senshi-gundam-v-sakusen-shidou"
"sdhk","sdhk.rsn","SD Hiryu no Ken","2106","sd-hiryuu-no-ken"
"sdmc","sdmc.rsn","Sword Maniac","2809","sword-maniac"
"sdo","sdo.rsn","Super Drift Out","2515","super-drift-out"
"sdo","sdo.rsn","Super Drift Out","3309","super-drift-out"
"sduns","sduns.rsn","Super Dunk Star","2518","super-dunk-star"
"se","se.rsn","Sim Earth","2249","sim-earth-the-living-planet"
"se","se.rsn","Sim Earth","2250","sim-earth-the-living-planet"
"sens","sens.rsn","Sensible Soccer","1051","championship-soccer-94"
"sens","sens.rsn","Sensible Soccer","2168","championship-soccer-94"
"sens","sens.rsn","Sensible Soccer","2169","championship-soccer-94"
"sf1h","sf1h.rsn","Super F1 Hero","1676","nakajima-satoru-super-f-1-hero"
"sf2","sf2.rsn","Street Fighter 2","2757","super-street-fighter-2-the-new-challengers"
"sf2","sf2.rsn","Street Fighter 2","2758","super-street-fighter-2-the-new-challengers"
"sf2","sf2.rsn","Street Fighter 2","2759","super-street-fighter-2-the-new-challengers"
"sfa2","sfa2.rsn","Street Fighter Alpha 2","2384","street-fighter-zero-2"
"sfa2","sfa2.rsn","Street Fighter Alpha 2","2385","street-fighter-zero-2"
"sfb","sfb.rsn","Space Football","2310","super-linearball"
"sfc","sfc.rsn","Super Family Circuit","2526","super-family-circuit"
"sfcw","sfcw.rsn","Super Famicom Wars","2525","super-famicom-wars"
"sfg","sfg.rsn","Super Family Gerende","2527","super-family-gerende"
"sfmt","sfmt.rsn","Super Final Match Tennis","2535","super-final-match-tennis"
"sfs2","sfs2.rsn","Super Formation Soccer 2","2553","super-formation-soccer-2"
"sfs95","sfs95.rsn","Super Formation Soccer '95","2550","super-formation-soccer-95-della-series-a"
"sfs95","sfs95.rsn","Super Formation Soccer '95","2551","super-formation-soccer-95-della-series-a"
"sfs96","sfs96.rsn","Super Formation Soccer '96","2552","super-formation-soccer-96-world-club-edition"
"sft","sft.rsn","Super Family Tennis","2528","super-family-tennis"
"sgate","sgate.rsn","Stargate","2367","stargate"
"sgate","sgate.rsn","Stargate","2368","stargate"
"sgate","sgate.rsn","Stargate","2369","stargate"
"sgate","sgate.rsn","Stargate","2370","stargate"
"sgb2","sgb2.rsn","Super Gameboy 2","2559","super-game-boy-2"
"sgd","sgd.rsn","Sengoku Denshou","2166","sengoku-denshou"
"sgh","sgh.rsn","Sugoi Hebereke","2409","sugoi-hebereke"
"sgj2","sgj2.rsn","Super Genjin 2","2561","super-genjin-2"
"sgm","sgm.rsn","Same Game Mario","3056","undake-30-same-game-daisakusen-mario-version"
"sgo2","sgo2.rsn","Super Gussun Oyoyo 2","2573","super-gussun-oyoyo-2"
"sgod","sgod.rsn","Super Godzilla","2566","super-godzilla"
"sgod","sgod.rsn","Super Godzilla","2567","super-godzilla"
"sgod","sgod.rsn","Super Godzilla","2568","super-godzilla"
"sh94","sh94.rsn","Super Hockey '94","2580","super-hockey-94"
"sh95","sh95.rsn","Street Hockey '95","2395","street-hockey-95"
"sh95","sh95.rsn","Street Hockey '95","2396","street-hockey-95"
"shaq","shaq.rsn","Shaq Fu","2186","shaq-fu"
"shaq","shaq.rsn","Shaq Fu","2187","shaq-fu"
"shaq","shaq.rsn","Shaq Fu","2188","shaq-fu"
"shgfk","shgfk.rsn","Shougi Fuurinkazan","2225","shougi-fuurin-kazan"
"shi","shi.rsn","Super High Impact","2577","super-high-impact"
"shi","shi.rsn","Super High Impact","2578","super-high-impact"
"shi","shi.rsn","Super High Impact","2579","super-high-impact"
"shod2","shod2.rsn","Shinseiki Odysselya 2","2218","shinseiki-odysselya-2"
"shr","shr.rsn","Shadowrun","2175","shadowrun"
"shr","shr.rsn","Shadowrun","2176","shadowrun"
"shr","shr.rsn","Shadowrun","2177","shadowrun"
"shr","shr.rsn","Shadowrun","2178","shadowrun"
"shr","shr.rsn","Shadowrun","2179","shadowrun"
"shr","shr.rsn","Shadowrun","2180","shadowrun"
"shr","shr.rsn","Shadowrun","3305","shadowrun"
"si","si.rsn","Space Invaders","2312","space-invaders-the-original-game"
"si","si.rsn","Space Invaders","2313","space-invaders-the-original-game"
"si","si.rsn","Space Invaders","2314","space-invaders-the-original-game"
"sic","sic.rsn","Super International Cricket","2588","super-international-cricket"
"sic","sic.rsn","Super International Cricket","2589","super-international-cricket"
"sidep","sidep.rsn","Side Pocket","2233","side-pocket"
"sidep","sidep.rsn","Side Pocket","2234","side-pocket"
"sidep","sidep.rsn","Side Pocket","2235","side-pocket"
"sima","sima.rsn","SimAnt","2237","sim-ant"
"sima","sima.rsn","SimAnt","2238","sim-ant"
"sima","sima.rsn","SimAnt","2239","sim-ant"
"sindc","sindc.rsn","Super Indy Champ","2586","super-indy-champ"
"sjp","sjp.rsn","Super James Pond ","2590","super-james-pond-2"
"sjp","sjp.rsn","Super James Pond ","2591","super-james-pond-2"
"sjp","sjp.rsn","Super James Pond ","2592","super-james-pond-2"
"sjp","sjp.rsn","Super James Pond ","2593","super-james-pond-2"
"sjp2","sjp2.rsn","Super James Pond 2","2592","super-james-pond-2"
"sjp2","sjp2.rsn","Super James Pond 2","2593","super-james-pond-2"
"sk","sk.rsn","SWAT Kats","2123","swat-kats-the-radical-squadron"
"skab3","skab3.rsn","Astral Bout 3","2295","sougou-kakutougi-rings-astral-bout-3"
"skb","skb.rsn","Skyblazer","2261","karuraou"
"skb","skb.rsn","Skyblazer","2262","karuraou"
"skb","skb.rsn","Skyblazer","2263","karuraou"
"skb","skb.rsn","Skyblazer","2264","karuraou"
"skh","skh.rsn","Sengo Kuno Hasha - Tenka Fubu heno Michi","2167","sengoku-no-hasha-tenka-nuno-bu-he-no-michi"
"slap","slap.rsn","Super Slapshot","2728","super-slap-shot"
"slap","slap.rsn","Super Slapshot","2729","super-slap-shot"
"slay","slay.rsn","Slayers","2266","slayers"
"sloop","sloop.rsn","Super Loopz","2612","super-loopz"
"sm","sm.rsn","Super Metroid","2644","super-metroid"
"sm","sm.rsn","Super Metroid","2645","super-metroid"
"smadc","smadc.rsn","Super Mad Champ","2613","super-mad-champ"
"smd","smd.rsn","Shin Momotarou Densetsu","2204","shin-momotarou-densetsu"
"smdd","smdd.rsn","Super Momotarou Dentetsu DX","2647","super-momotarou-dentetsu-dx"
"smdd","smdd.rsn","Super Momotarou Dentetsu DX","2648","super-momotarou-dentetsu-dx"
"smk","smk.rsn","Super Mario Kart","2631","super-mario-kart"
"smk","smk.rsn","Super Mario Kart","2632","super-mario-kart"
"smk","smk.rsn","Super Mario Kart","2633","super-mario-kart"
"smph","smph.rsn","Super Morph","2653","super-morph"
"smr","smr.rsn","Super Mario RPG","2634","super-mario-rpg-legend-of-the-seven-stars"
"smr","smr.rsn","Super Mario RPG","2635","super-mario-rpg-legend-of-the-seven-stars"
"smsh","smsh.rsn","Shodan Morita Shougi","2222","shodan-morita-shougi"
"snb","snb.rsn","Super Ninja Boy","2661","super-chinese-world"
"snbt","snbt.rsn","Mecarobot Golf","1484","serizawa-nobuo-no-birdie-try"
"snc","snc.rsn","Snoopy Concert","2273","snoopy-concert"
"snk","snk.rsn","Super Ninja Kun","2662","super-ninja-kun"
